,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
55,600104.SH,20210817,19.16,19.37,18.68,18.71,19.17,-0.46000000000000085,-2.3996,408953.96,776525.385
56,600104.SH,20210816,19.1,19.39,19.09,19.17,19.27,-0.09999999999999787,-0.5189,275488.53,530086.576
57,600104.SH,20210813,19.5,19.52,19.12,19.27,19.7,-0.4299999999999997,-2.1827,414750.02,800515.101
58,600104.SH,20210812,19.01,19.99,18.97,19.7,19.11,0.5899999999999999,3.0874,814880.5,1594367.479
59,600104.SH,20210811,19.12,19.31,19.03,19.11,19.12,-0.010000000000001563,-0.0523,295547.68,565047.842
60,600104.SH,20210810,19.12,19.18,18.93,19.12,19.09,0.030000000000001137,0.1572,302890.94,577289.079
61,600104.SH,20210809,18.95,19.15,18.78,19.09,19.16,-0.07000000000000028,-0.3653,330332.48,626305.088
62,600104.SH,20210806,19.06,19.45,18.9,19.16,19.05,0.10999999999999943,0.5774,369507.13,707340.163
63,600104.SH,20210805,18.98,19.16,18.64,19.05,18.97,0.08000000000000185,0.4217,335713.69,636363.576
64,600104.SH,20210804,18.73,19.27,18.64,18.97,18.75,0.21999999999999886,1.1733,417291.43,794102.58
65,600104.SH,20210803,18.82,18.85,18.5,18.75,18.91,-0.16000000000000014,-0.8461,423416.37,790825.088
66,600104.SH,20210802,18.34,19.14,18.34,18.91,18.34,0.5700000000000003,3.108,529420.45,993472.924
67,600104.SH,20210730,18.46,18.68,18.03,18.34,18.48,-0.14000000000000057,-0.7576,393341.85,719220.471
68,600104.SH,20210729,18.5676,18.6063,18.2965,18.4804,18.432,0.04840000000000089,0.2626,442055.21,840841.054
69,600104.SH,20210728,19.1484,19.3614,18.2481,18.432,19.1968,-0.764800000000001,-3.984,630804.33,1213204.089
70,600104.SH,20210727,19.3033,19.5453,19.1775,19.1968,19.2839,-0.08709999999999951,-0.4517,333680.01,667542.198
71,600104.SH,20210726,20.039,20.039,19.2452,19.2839,20.039,-0.7551000000000023,-3.7682,584050.44,1172123.471
72,600104.SH,20210723,19.8164,20.3004,19.7583,20.039,19.7293,0.309700000000003,1.5697,429528.53,888692.874
73,600104.SH,20210722,19.8648,20.01,19.7002,19.7293,19.8261,-0.09680000000000177,-0.4882,335397.47,686273.572
74,600104.SH,20210721,19.7583,20.1358,19.7486,19.8261,19.7583,0.06780000000000186,0.3431,364155.47,748932.609
75,600104.SH,20210720,19.8261,20.0487,19.6131,19.7583,19.9906,-0.23230000000000217,-1.162,255380.58,521718.984
76,600104.SH,20210719,19.8454,20.0778,19.5453,19.9906,20.1262,-0.13560000000000016,-0.6737,334306.93,683461.048
77,600104.SH,20210716,19.9906,20.1746,19.8745,20.1262,19.8648,0.26140000000000185,1.3159,291536.22,603567.088
78,600104.SH,20210715,20.0874,20.1165,19.5647,19.8648,20.1358,-0.2710000000000008,-1.3459,398878.06,816690.262
79,600104.SH,20210714,20.9684,20.9684,20.0971,20.1358,20.9877,-0.8519000000000005,-4.059,596405.71,1249823.404
80,600104.SH,20210713,21.0361,21.404,20.92,20.9877,21.1039,-0.11619999999999919,-0.5506,411309.42,895725.286
81,600104.SH,20210712,21.3362,21.5395,20.9393,21.1039,21.2298,-0.12590000000000146,-0.593,646596.52,1417541.43
82,600104.SH,20210709,20.5037,21.404,20.3488,21.2298,20.6102,0.6196000000000019,3.0063,668147.13,1449739.596
83,600104.SH,20210708,20.7844,20.9103,20.5618,20.6102,20.7748,-0.16460000000000008,-0.7923,339780.45,726134.524
84,600104.SH,20210707,20.2326,21.0071,20.1068,20.7748,20.3779,0.3968999999999987,1.9477,546622.93,1169476.336
85,600104.SH,20210706,20.2811,20.4359,20.0003,20.3779,20.4069,-0.028999999999999915,-0.1421,364145.43,761172.048
86,600104.SH,20210705,20.2133,20.5618,20.0874,20.4069,20.3682,0.038699999999998624,0.19,356741.05,748713.954
87,600104.SH,20210702,20.5327,20.8135,20.3585,20.3682,20.8716,-0.5033999999999992,-2.4119,472322.29,1000783.608
88,600104.SH,20210701,21.3266,21.3266,20.6973,20.8716,21.2685,-0.3968999999999987,-1.8661,401789.98,869465.869
89,600104.SH,20210630,21.0749,21.375,20.7748,21.2685,21.0555,0.21300000000000097,1.0116,394184.39,858837.003
90,600104.SH,20210629,21.7816,21.859,20.9103,21.0555,21.6944,-0.6389000000000031,-2.945,626827.62,1370039.092
91,600104.SH,20210628,21.8687,22.4302,21.4911,21.6944,21.8493,-0.15489999999999782,-0.7089,711675.68,1604340.796
92,600104.SH,20210625,21.3459,22.2172,21.2491,21.8493,21.2878,0.5614999999999988,2.6377,857308.32,1934602.005
93,600104.SH,20210624,21.4524,21.83,21.0555,21.2878,21.3459,-0.058099999999999596,-0.2722,612066.21,1353754.582
94,600104.SH,20210623,21.404,21.8203,21.133,21.3459,21.3943,-0.04840000000000089,-0.2262,815056.16,1809949.763
95,600104.SH,20210622,20.6586,21.83,20.4263,21.3943,20.5812,0.8131000000000022,3.9507,1090573.28,2405637.19
96,600104.SH,20210621,20.9103,20.9103,20.3682,20.5812,21.0071,-0.42590000000000217,-2.0274,766956.57,1631179.581
97,600104.SH,20210618,19.5744,21.2975,19.4872,21.0071,19.6228,1.3842999999999996,7.0545,1393106.97,2998689.5
98,600104.SH,20210617,19.768,20.01,19.4485,19.6228,19.8261,-0.2032999999999987,-1.0254,472202.0,959138.617
99,600104.SH,20210616,20.1649,20.252,19.768,19.8261,20.4263,-0.600200000000001,-2.9384,666627.3,1373399.41
100,600104.SH,20210615,19.4582,20.6296,19.4582,20.4263,19.2743,1.152000000000001,5.9769,1361875.87,2826843.55
101,600104.SH,20210611,19.313,19.3517,18.9935,19.2743,19.313,-0.038699999999998624,-0.2004,395950.21,783194.066
102,600104.SH,20210610,19.3614,19.5066,19.313,19.313,19.3807,-0.06770000000000209,-0.3493,328868.35,659012.187
103,600104.SH,20210609,19.4582,19.5647,19.3614,19.3807,19.4776,-0.09689999999999799,-0.4975,206977.19,415453.239
104,600104.SH,20210608,19.3807,19.584,19.342,19.4776,19.4195,0.058099999999999596,0.2992,212943.06,427981.708
105,600104.SH,20210607,19.4582,19.5066,19.3323,19.4195,19.4872,-0.06770000000000209,-0.3474,218458.51,437450.291
106,600104.SH,20210604,19.5453,19.6808,19.4195,19.4872,19.584,-0.09679999999999822,-0.4943,273083.43,550122.68
107,600104.SH,20210603,19.6712,19.8551,19.4969,19.584,19.7486,-0.16460000000000008,-0.8335,349445.94,709280.285
108,600104.SH,20210602,19.7002,19.8648,19.5744,19.7486,19.6905,0.058099999999999596,0.2951,355238.41,723668.918
109,600104.SH,20210601,19.6228,19.7099,19.4291,19.6905,19.6324,0.058099999999999596,0.2959,284490.03,575346.487
110,600104.SH,20210531,19.7389,19.768,19.4388,19.6324,19.7293,-0.09689999999999799,-0.4911,276570.98,558882.896
111,600104.SH,20210528,19.7777,19.9809,19.6518,19.7293,19.6518,0.07749999999999702,0.3944,355647.62,727629.059
112,600104.SH,20210527,19.584,19.8454,19.526,19.6518,19.6712,-0.01939999999999742,-0.0986,278111.56,565529.691
113,600104.SH,20210526,19.5744,19.9906,19.5453,19.6712,19.584,0.08719999999999928,0.4453,325850.78,665685.179
114,600104.SH,20210525,19.3614,19.6034,19.2549,19.584,19.342,0.24200000000000088,1.2512,339810.16,683247.149
115,600104.SH,20210524,19.5453,19.5453,19.313,19.342,19.5453,-0.20330000000000226,-1.0401,275083.85,549874.808
116,600104.SH,20210521,19.8454,19.9229,19.4969,19.5453,19.7873,-0.24199999999999733,-1.223,337323.68,683829.986
117,600104.SH,20210520,19.9132,20.0003,19.6518,19.7873,20.01,-0.22270000000000323,-1.1129,354443.14,724395.121
118,600104.SH,20210519,19.6905,20.252,19.555,20.01,19.7486,0.26140000000000185,1.3236,499982.88,1032049.885
119,600104.SH,20210518,19.8745,20.0584,19.6228,19.7486,19.9229,-0.1742999999999988,-0.8749,274073.46,559358.438
120,600104.SH,20210517,19.7196,20.1068,19.5356,19.9229,19.7196,0.2032999999999987,1.031,411867.36,846376.544
121,600104.SH,20210514,19.4872,19.7777,19.3323,19.7196,19.4872,0.23239999999999839,1.1926,348679.57,705541.999
122,600104.SH,20210513,19.7486,19.8357,19.4195,19.4872,19.9809,-0.4936999999999969,-2.4709,344588.61,696074.323
123,600104.SH,20210512,19.3614,20.0874,19.313,19.9809,19.4582,0.5226999999999968,2.6863,535201.38,1098964.142
124,600104.SH,20210511,19.4679,19.6905,19.1871,19.4582,19.6324,-0.17419999999999902,-0.8873,299798.51,601917.631
125,600104.SH,20210510,19.3517,19.8261,19.2452,19.6324,19.3033,0.3291000000000004,1.7049,325193.0,657156.854
126,600104.SH,20210507,19.6518,19.7196,19.2839,19.3033,19.6228,-0.31950000000000145,-1.6282,251037.59,503622.51
127,600104.SH,20210506,19.4195,19.8551,19.3614,19.6228,19.4195,0.20330000000000226,1.0469,385022.87,782063.93
128,600104.SH,20210430,19.4001,19.7777,19.313,19.4195,19.1194,0.3001000000000005,1.5696,410257.4,826650.599
129,600104.SH,20210429,18.8289,19.1678,18.7515,19.1194,18.8096,0.3097999999999992,1.647,222251.71,436641.291
130,600104.SH,20210428,18.9742,19.0032,18.7225,18.8096,18.9645,-0.15490000000000137,-0.8168,252789.86,490724.138
131,600104.SH,20210427,19.1387,19.1871,18.9548,18.9645,19.1968,-0.23229999999999862,-1.2101,220987.6,434204.762
132,600104.SH,20210426,19.3033,19.3517,19.1194,19.1968,19.3033,-0.10650000000000048,-0.5517,252263.02,500289.896
133,600104.SH,20210423,19.3614,19.4582,19.2259,19.3033,19.4582,-0.15490000000000137,-0.7961,242792.04,484730.24
134,600104.SH,20210422,19.4388,19.5163,19.3227,19.4582,19.4388,0.019400000000000972,0.0998,215731.97,432656.279
135,600104.SH,20210421,19.6905,19.7099,19.4001,19.4388,19.9035,-0.46470000000000056,-2.3348,384732.65,774216.772
136,600104.SH,20210420,20.5715,20.5715,19.8938,19.9035,20.6683,-0.7647999999999975,-3.7004,545804.72,1132286.43
137,600104.SH,20210419,20.1165,20.7941,19.7293,20.6683,19.8261,0.8421999999999983,4.2479,850894.45,1793332.907
138,600104.SH,20210416,19.1484,19.9035,19.1194,19.8261,19.1484,0.6777000000000015,3.5392,558910.5,1134089.202
139,600104.SH,20210415,19.2646,19.3517,19.0032,19.1484,19.313,-0.16460000000000008,-0.8523,190170.98,375062.927
140,600104.SH,20210414,19.2065,19.4098,19.2065,19.313,19.2065,0.10650000000000048,0.5545,147351.54,293992.725
141,600104.SH,20210413,19.4098,19.4776,19.1678,19.2065,19.3904,-0.18390000000000128,-0.9484,183030.21,363743.324
142,600104.SH,20210412,19.5066,19.584,19.3227,19.3904,19.3904,0.0,0.0,215079.15,432085.284
143,600104.SH,20210409,19.6518,19.6518,19.3711,19.3904,19.6808,-0.29040000000000177,-1.4755,267532.08,536833.988
144,600104.SH,20210408,19.4485,19.8261,19.2936,19.6808,19.4679,0.2129000000000012,1.0936,344282.78,698421.288
145,600104.SH,20210407,19.3614,19.4679,19.2065,19.4679,19.4291,0.038800000000001944,0.1997,249444.92,498050.775
146,600104.SH,20210406,19.3614,19.4582,19.2646,19.4291,19.2646,0.16449999999999676,0.8539,206643.56,413490.212
147,600104.SH,20210402,19.2162,19.3227,19.129,19.2646,19.1678,0.09680000000000177,0.505,227684.16,452522.923
148,600104.SH,20210401,19.071,19.2355,19.0613,19.1678,19.0419,0.12590000000000146,0.6612,179542.68,355230.065
149,600104.SH,20210331,19.2065,19.2646,18.9935,19.0419,19.1581,-0.11620000000000275,-0.6065,254423.62,501899.618
150,600104.SH,20210330,19.2549,19.2839,19.1,19.1581,19.2452,-0.08709999999999951,-0.4526,220539.88,436460.423
151,600104.SH,20210329,19.3807,19.4195,19.1,19.2452,19.4582,-0.21300000000000097,-1.0947,281383.45,558569.95
152,600104.SH,20210326,19.342,19.6421,19.2743,19.4582,19.313,0.14520000000000266,0.7518,320638.19,644876.921
153,600104.SH,20210325,19.5356,19.555,19.2549,19.313,19.5356,-0.2225999999999999,-1.1395,269095.5,537524.347
154,600104.SH,20210324,19.5744,19.8454,19.526,19.5356,19.7002,-0.16460000000000008,-0.8355,186435.6,377976.793
155,600104.SH,20210323,19.9325,19.9325,19.5066,19.7002,19.8551,-0.15490000000000137,-0.7802,212578.59,431992.133
156,600104.SH,20210322,19.4001,19.9035,19.342,19.8551,19.4001,0.45500000000000185,2.3453,232238.17,470929.638
157,600104.SH,20210319,19.6615,19.6615,19.3711,19.4001,19.768,-0.36790000000000234,-1.8611,249833.13,502371.492
158,600104.SH,20210318,20.0294,20.2133,19.7293,19.768,19.8648,-0.09679999999999822,-0.4873,273721.24,562673.514
159,600104.SH,20210317,19.6808,20.0197,19.5744,19.8648,19.6615,0.2032999999999987,1.034,263880.26,541011.222
160,600104.SH,20210316,19.3807,19.7873,19.3614,19.6615,19.4388,0.22269999999999968,1.1456,309281.43,627756.975
161,600104.SH,20210315,19.5744,19.6808,19.3227,19.4388,19.6905,-0.2516999999999996,-1.2783,233622.19,469979.801
162,600104.SH,20210312,19.4969,19.7196,19.1581,19.6905,19.4291,0.26140000000000185,1.3454,395956.39,794100.379
163,600104.SH,20210311,19.2646,19.5356,19.1,19.4291,19.342,0.08709999999999951,0.4503,346371.55,691723.111
164,600104.SH,20210310,19.9422,20.1165,19.3323,19.342,19.8067,-0.46470000000000056,-2.3462,381527.79,772660.723
165,600104.SH,20210309,19.8357,20.2133,19.1,19.8067,19.797,0.00969999999999871,0.049,452937.56,923086.068
166,600104.SH,20210308,20.3198,20.4553,19.768,19.797,20.1746,-0.37760000000000105,-1.8717,382011.15,792907.644
167,600104.SH,20210305,19.9229,20.3295,19.768,20.1746,20.0584,0.11620000000000275,0.5793,393335.41,817610.894
168,600104.SH,20210304,20.3295,20.4069,20.0487,20.0584,20.494,-0.4356000000000009,-2.1255,360258.55,750203.683
169,600104.SH,20210303,20.1068,20.6005,20.0874,20.494,20.223,0.2710000000000008,1.3401,369467.16,779626.341
170,600104.SH,20210302,20.5715,20.6199,20.1165,20.223,20.5424,-0.3194000000000017,-1.5548,430264.35,901774.329
171,600104.SH,20210301,20.6102,20.6973,20.3779,20.5424,20.5715,-0.02909999999999968,-0.1415,293253.97,621621.967
172,600104.SH,20210226,20.6005,20.92,20.5231,20.5715,20.9587,-0.3872,-1.8474,406867.39,869165.836
173,600104.SH,20210225,20.8909,20.9587,20.5327,20.9587,20.6296,0.3291000000000004,1.5953,396341.25,850202.112
174,600104.SH,20210224,21.1814,21.3943,20.5327,20.6296,21.1717,-0.5421000000000014,-2.5605,524912.19,1135045.688
175,600104.SH,20210223,21.3653,21.4911,20.9877,21.1717,21.5879,-0.4161999999999999,-1.9279,452304.31,992780.016
176,600104.SH,20210222,21.646,22.2366,21.133,21.5879,21.5879,0.0,0.0,755933.33,1688565.343
177,600104.SH,20210219,21.2782,21.6363,21.0361,21.5879,21.2878,0.3001000000000005,1.4097,451672.88,998336.316
178,600104.SH,20210218,21.4911,21.5202,21.1136,21.2878,21.2298,0.05799999999999983,0.2732,533078.96,1173313.077
179,600104.SH,20210210,20.678,21.4718,20.5908,21.2298,20.5908,0.6389999999999993,3.1033,596559.16,1295602.021
180,600104.SH,20210209,20.6199,20.8328,20.0197,20.5908,21.0265,-0.4356999999999971,-2.0721,774727.52,1631682.421
181,600104.SH,20210208,21.1039,21.2394,20.736,21.0265,20.8813,0.1451999999999991,0.6954,322858.17,699131.133
182,600104.SH,20210205,20.9684,21.2782,20.8135,20.8813,20.9684,-0.08709999999999951,-0.4154,286020.53,620548.379
183,600104.SH,20210204,21.2975,21.3169,20.7457,20.9684,21.4427,-0.4742999999999995,-2.2119,447291.81,969620.784
184,600104.SH,20210203,21.6944,21.7525,21.2007,21.4427,21.9268,-0.48410000000000153,-2.2078,482259.15,1068885.843
185,600104.SH,20210202,21.2201,21.9268,21.1814,21.9268,20.9877,0.9390999999999998,4.4745,597692.81,1339224.704
186,600104.SH,20210201,21.0458,21.1426,20.6683,20.9877,21.2394,-0.2516999999999996,-1.1851,503824.48,1086784.77
187,600104.SH,20210129,22.0817,22.1978,21.0071,21.2394,21.9752,-0.7358000000000011,-3.3483,627877.19,1396407.868
188,600104.SH,20210128,22.2656,22.4786,21.8784,21.9752,22.6238,-0.6485999999999983,-2.8669,545391.91,1246948.35
189,600104.SH,20210127,22.2075,22.7303,22.0139,22.6238,21.9752,0.6485999999999983,2.9515,605755.21,1400943.581
190,600104.SH,20210126,22.285,22.4302,21.9364,21.9752,22.314,-0.3387999999999991,-1.5183,419142.25,957188.001
191,600104.SH,20210125,22.5851,22.6335,21.9074,22.314,22.8174,-0.5033999999999992,-2.2062,764243.54,1753461.977
192,600104.SH,20210122,22.7496,23.0013,22.4108,22.8174,22.9723,-0.15490000000000137,-0.6743,625274.41,1464317.825
193,600104.SH,20210121,22.7206,23.0691,22.3914,22.9723,22.7012,0.27110000000000056,1.1942,840906.6,1974813.165
194,600104.SH,20210120,22.9529,23.2337,22.556,22.7012,22.9336,-0.23239999999999839,-1.0134,714314.07,1687406.334
195,600104.SH,20210119,23.7758,23.8435,22.5851,22.9336,23.9791,-1.0455000000000005,-4.36,1170226.6,2784578.162
196,600104.SH,20210118,24.6374,24.6374,23.9113,23.9791,24.8794,-0.9003000000000014,-3.6187,989304.65,2460139.844
197,600104.SH,20210115,24.4922,25.1408,23.7177,24.8794,24.3179,0.5614999999999988,2.309,1151628.91,2911954.553
198,600104.SH,20210114,24.2501,25.4118,23.9791,24.3179,24.2501,0.06780000000000186,0.2796,1141496.92,2904780.919
199,600104.SH,20210113,25.8474,26.4477,24.1436,24.2501,25.3247,-1.0746000000000002,-4.2433,1411032.46,3666763.491
200,600104.SH,20210112,24.8794,25.557,24.3179,25.3247,25.5861,-0.2613999999999983,-1.0216,1118770.09,2879289.793
201,600104.SH,20210111,25.1698,26.3024,24.7826,25.5861,24.7342,0.851899999999997,3.4442,1629863.45,4308240.566
202,600104.SH,20210108,22.9142,24.7342,22.7496,24.7342,22.4882,2.246000000000002,9.9875,1846469.6,4578791.891
203,600104.SH,20210107,22.314,22.527,21.9849,22.4882,22.2366,0.2515999999999998,1.1315,677403.64,1561964.39
204,600104.SH,20210106,22.1204,22.5367,21.9461,22.2366,21.9849,0.2516999999999996,1.1449,647188.17,1482836.75
205,600104.SH,20210105,22.9142,23.011,21.7816,21.9849,22.798,-0.8130999999999986,-3.5665,1136119.35,2596909.491
206,600104.SH,20210104,23.2337,23.2337,22.6431,22.798,23.6596,-0.8616000000000028,-3.6417,1188449.98,2808084.237
207,600104.SH,20201231,23.7467,24.0856,23.3305,23.6596,23.6306,0.028999999999999915,0.1227,814604.29,1988926.526
208,600104.SH,20201230,23.0885,24.134,22.8852,23.6306,23.0594,0.571200000000001,2.4771,937308.75,2285920.779
209,600104.SH,20201229,25.1988,25.4118,23.04,23.0594,24.9181,-1.858699999999999,-7.4592,1523022.2,3794832.213
210,600104.SH,20201228,22.7787,24.9181,22.6431,24.9181,22.6528,2.2653,10.0001,1428119.6,3586060.74
211,600104.SH,20201225,23.0594,23.3111,22.5851,22.6528,23.1562,-0.5033999999999992,-2.1739,475266.12,1124362.356
212,600104.SH,20201224,23.7371,23.7564,23.0497,23.1562,23.5725,-0.4163000000000032,-1.766,386196.92,927855.549
213,600104.SH,20201223,22.4882,23.8629,22.3624,23.5725,22.4882,1.0843000000000025,4.8216,1007387.55,2415073.234
214,600104.SH,20201222,23.6015,23.6015,22.4592,22.4882,23.9791,-1.4909,-6.2175,1012079.85,2409101.614
215,600104.SH,20201221,23.9016,24.1049,23.1078,23.9791,23.8823,0.09679999999999822,0.4053,917571.56,2235554.363
216,600104.SH,20201218,23.5531,24.2405,23.437,23.8823,23.5822,0.3001000000000005,1.2726,671866.11,1663141.432
217,600104.SH,20201217,23.0788,23.6403,22.9142,23.5822,23.0691,0.5131000000000014,2.2242,459159.61,1110755.562
218,600104.SH,20201216,23.708,23.708,23.0594,23.0691,23.5241,-0.45500000000000185,-1.9342,434085.23,1042546.159
219,600104.SH,20201215,23.708,23.9597,23.2917,23.5241,23.5918,-0.06769999999999854,-0.287,596151.69,1451161.109
220,600104.SH,20201214,23.0013,23.8726,22.4689,23.5918,23.04,0.5518000000000001,2.395,822286.06,1981100.217
221,600104.SH,20201211,23.1659,23.3886,22.4495,23.04,23.0013,0.038699999999998624,0.1683,582607.02,1377967.621
222,600104.SH,20201210,22.9142,23.0885,22.5173,23.0013,22.9239,0.0774000000000008,0.3376,440048.06,1038855.564
223,600104.SH,20201209,23.5822,23.9016,22.9045,22.9239,23.5822,-0.6583000000000006,-2.7915,616526.67,1489451.344
224,600104.SH,20201208,23.6983,23.9597,23.3982,23.5822,23.5628,0.019400000000000972,0.0823,515450.14,1261323.191
225,600104.SH,20201207,23.9404,23.95,23.1369,23.5628,24.4341,-0.8713000000000015,-3.5659,732056.7,1778533.562
226,600104.SH,20201204,24.6374,24.8407,24.2211,24.4341,24.8019,-0.367799999999999,-1.483,484269.51,1223062.79
227,600104.SH,20201203,25.1214,25.2085,24.6374,24.8019,24.8891,-0.08719999999999928,-0.3504,443479.86,1141550.179
228,600104.SH,20201202,25.4602,25.4796,24.7632,24.8891,25.6538,-0.7647000000000013,-2.9808,701239.83,1809640.303
229,600104.SH,20201201,25.2569,25.9346,24.6083,25.6538,25.6635,-0.00969999999999871,-0.0378,902428.96,2354968.518
